customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0002874,2024-05-07 08:54:00,,USD,Enterprise,Email,45-54,Canada,56.1304,-106.3468
CUST0002875,2025-06-02 08:43:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0002876,2025-08-20 02:10:00,APAC,AUD,Enterprise,Social,35-44,Australia,-25.2744,133.7751
CUST0002877,2024-09-26 02:32:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002878,2024-10-07 06:21:00,EU,EUR,Consumer,Paid Search,35-44,France,46.2276,2.2137
CUST0002879,2025-06-16 13:27:00,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0002880,2025-03-23 19:53:00,EU,EUR,Consumer,Affiliate,45-54,Spain,40.4637,-3.7492
CUST0002881,2024-12-01 18:11:00,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0002882,2024-06-12 00:17:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002883,2024-11-29 03:13:00,,USD,SOHO,Organic,45-54,United States,39.8283,-98.5795
CUST0002884,2025-04-17 12:15:00,EU,GBP,Enterprise,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002885,2025-06-15 23:03:00,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0002886,2024-09-14 23:25:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002887,2025-04-27 23:02:00,EU,EUR,SOHO,Organic,45-54,France,46.2276,2.2137
CUST0002888,2024-04-01 10:14:00,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0002889,2024-01-12 14:39:00,EU,EUR,Consumer,Email,55+,Spain,40.4637,-3.7492
CUST0002890,2025-07-29 05:58:00,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0002891,2024-10-04 16:29:00,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0002892,2025-07-11 18:22:00,APAC,USD,SOHO,Paid Search,45-54,Philippines,12.8797,121.774
CUST0002893,2024-08-15 18:05:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0002894,2025-02-08 05:21:00,,USD,Enterprise,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002895,2024-03-22 13:11:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0002896,2024-08-01 15:18:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0002897,2024-09-12 16:00:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002898,2024-12-20 04:07:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002899,2024-01-12 08:44:00,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0002900,2024-01-20 07:25:00,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0002901,2024-06-02 21:22:00,,USD,SMB,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0002902,2025-05-19 04:29:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002903,2024-03-12 05:35:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0002904,2024-11-04 15:11:00,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0002905,2024-08-25 16:38:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002906,2024-10-18 13:57:00,EU,GBP,SOHO,Email,55+,United Kingdom,55.3781,-3.436
CUST0002907,2024-03-03 17:15:00,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002908,2024-02-19 08:33:00,EU,EUR,Consumer,Affiliate,55+,Netherlands,52.1326,5.2913
CUST0002909,2025-05-22 03:19:00,EU,EUR,Enterprise,Organic,25-34,Netherlands,52.1326,5.2913
CUST0002910,2024-06-08 21:57:00,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0002911,2024-04-04 16:44:00,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0002912,2024-06-26 04:43:00,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002913,2025-01-04 12:52:00,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0002914,2024-10-04 04:14:00,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0002915,2025-02-09 22:47:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002916,2024-11-10 01:19:00,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0002917,2024-11-16 06:14:00,,USD,SOHO,Organic,55+,United States,39.8283,-98.5795
CUST0002918,2025-08-25 19:19:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002919,2024-07-23 04:10:00,,USD,SMB,Organic,55+,United States,39.8283,-98.5795
CUST0002920,2025-05-10 15:15:00,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0002921,2025-08-03 06:14:00,,USD,SOHO,Organic,18-24,United States,39.8283,-98.5795
CUST0002922,2025-08-15 18:57:00,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002923,2024-09-14 18:54:00,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0002924,2025-02-03 16:34:00,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0002925,2024-08-19 11:45:00,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0002926,2024-06-20 08:21:00,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002927,2024-08-07 20:13:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0002928,2024-04-09 04:07:00,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0002929,2024-07-31 04:42:00,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002930,2024-05-17 09:59:00,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0002931,2025-02-23 03:18:00,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002932,2024-04-21 09:38:00,EU,EUR,Consumer,Retail Media,45-54,Spain,40.4637,-3.7492
CUST0002933,2025-07-04 07:56:00,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0002934,2024-09-07 15:15:00,APAC,USD,SOHO,Affiliate,25-34,Philippines,12.8797,121.774
CUST0002935,2024-04-24 23:57:00,EU,EUR,Consumer,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0002936,2025-01-03 13:50:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002937,2025-04-24 13:39:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002938,2025-04-29 05:04:00,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002939,2025-06-27 17:48:00,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002940,2025-06-21 23:40:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002941,2025-03-09 10:53:00,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0002942,2024-12-13 03:17:00,EU,EUR,SOHO,Email,25-34,France,46.2276,2.2137
CUST0002943,2024-10-03 01:54:00,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0002944,2025-01-10 19:14:00,,USD,SMB,Social,18-24,United States,39.8283,-98.5795
CUST0002945,2024-06-07 10:38:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002946,2024-01-15 15:38:00,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002947,2024-07-03 05:47:00,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0002948,2025-02-16 21:42:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002949,2025-08-15 17:34:00,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002950,2025-04-02 04:39:00,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0002951,2025-03-01 18:13:00,EU,EUR,Consumer,Organic,45-54,France,46.2276,2.2137
CUST0002952,2024-11-30 11:44:00,,USD,SMB,Affiliate,45-54,United States,39.8283,-98.5795
CUST0002953,2024-12-25 09:37:00,EU,EUR,Enterprise,Paid Search,45-54,France,46.2276,2.2137
CUST0002954,2024-09-19 17:38:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0002955,2025-08-19 18:13:00,APAC,USD,SMB,Affiliate,35-44,Philippines,12.8797,121.774
CUST0002956,2025-05-31 07:25:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002957,2024-07-18 19:00:00,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002958,2024-10-17 22:32:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002959,2025-05-14 15:26:00,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0002960,2024-12-22 05:54:00,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0002961,2025-06-30 04:14:00,,USD,SMB,Social,55+,United States,39.8283,-98.5795
CUST0002962,2025-02-10 21:05:00,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002963,2025-08-30 14:14:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002964,2025-03-25 19:37:00,EU,EUR,SMB,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002965,2025-02-19 14:31:00,APAC,AUD,Consumer,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0002966,2024-05-07 12:45:00,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002967,2024-02-03 11:27:00,EU,EUR,SOHO,Social,25-34,Netherlands,52.1326,5.2913
CUST0002968,2025-08-28 12:09:00,APAC,AUD,Consumer,Retail Media,18-24,Australia,-25.2744,133.7751
CUST0002969,2024-05-05 08:51:00,EU,EUR,Consumer,Retail Media,25-34,France,46.2276,2.2137
CUST0002970,2025-06-28 01:08:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002971,2024-03-09 20:44:00,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002972,2024-01-01 08:15:00,,USD,SMB,Retail Media,18-24,Canada,56.1304,-106.3468
CUST0002973,2025-07-15 07:06:00,,USD,SMB,Social,25-34,United States,39.8283,-98.5795
CUST0002974,2024-04-16 07:15:00,EU,EUR,Consumer,Email,35-44,Spain,40.4637,-3.7492
CUST0002975,2025-07-06 20:30:00,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0002976,2025-08-15 19:41:00,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0002977,2024-07-08 23:23:00,,USD,Enterprise,Social,45-54,United States,39.8283,-98.5795
CUST0002978,2024-08-16 13:49:00,EU,EUR,Consumer,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0002979,2025-02-23 04:19:00,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002980,2025-07-09 03:08:00,,USD,SOHO,Retail Media,45-54,United States,39.8283,-98.5795
CUST0002981,2025-04-08 21:03:00,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0002982,2024-12-30 17:27:00,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002983,2025-01-18 08:25:00,LATAM,USD,Consumer,Retail Media,35-44,Brazil,-14.235,-51.9253
CUST0002984,2024-11-16 16:04:00,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0002985,2025-01-04 14:14:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002986,2024-09-26 19:58:00,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002987,2024-11-16 19:45:00,EU,GBP,SOHO,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002988,2025-06-24 07:35:00,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002989,2024-08-27 10:17:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002990,2024-06-07 20:56:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002991,2024-03-06 03:15:00,APAC,USD,Consumer,Organic,35-44,Philippines,12.8797,121.774
CUST0002992,2024-02-15 06:25:00,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002993,2025-02-12 02:50:00,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0002994,2025-01-31 08:13:00,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0002995,2024-05-10 03:51:00,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002996,2024-11-24 14:34:00,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0002997,2024-10-05 12:55:00,APAC,AUD,Consumer,Paid Search,18-24,Australia,-25.2744,133.7751
CUST0002998,2024-01-27 02:02:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0002999,2024-01-20 02:15:00,EU,EUR,SMB,Social,25-34,France,46.2276,2.2137
CUST0003000,2025-08-01 08:34:00,EU,EUR,Consumer,Organic,25-34,Netherlands,52.1326,5.2913
CUST0003001,2024-01-13 22:04:00,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003002,2024-05-06 08:27:00,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0003003,2025-01-05 03:01:00,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0003004,2024-12-31 10:41:00,LATAM,USD,SMB,Social,25-34,Brazil,-14.235,-51.9253
CUST0003005,2025-02-28 05:39:00,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0003006,2024-09-16 23:10:00,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0003007,2024-08-01 15:27:00,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0003008,2025-06-30 08:29:00,APAC,USD,Consumer,Email,45-54,Philippines,12.8797,121.774
CUST0003009,2025-08-11 12:27:00,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0003010,2024-07-20 21:23:00,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0003011,2024-08-14 10:52:00,EU,EUR,SMB,Affiliate,35-44,France,46.2276,2.2137
CUST0003012,2025-07-18 15:33:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0003013,2025-07-02 09:13:00,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0003014,2024-09-02 23:45:00,APAC,AUD,SOHO,Organic,35-44,Australia,-25.2744,133.7751
CUST0003015,2025-03-07 07:20:00,APAC,AUD,SOHO,Social,25-34,Australia,-25.2744,133.7751
CUST0003016,2025-03-01 19:20:00,LATAM,USD,Consumer,Retail Media,45-54,Brazil,-14.235,-51.9253
CUST0003017,2024-11-19 07:21:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0003018,2024-11-07 10:01:00,,USD,SMB,Organic,45-54,United States,39.8283,-98.5795
CUST0003019,2025-02-14 18:12:00,EU,EUR,Consumer,Social,35-44,France,46.2276,2.2137
CUST0003020,2025-03-09 22:21:00,EU,EUR,Consumer,Organic,55+,Germany,51.1657,10.4515
CUST0003021,2024-03-18 23:56:00,,USD,SMB,Email,45-54,United States,39.8283,-98.5795
CUST0003022,2024-03-23 01:26:00,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0003023,2024-04-11 21:59:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0003024,2025-08-17 12:02:00,EU,EUR,SOHO,Email,25-34,Netherlands,52.1326,5.2913
CUST0003025,2025-03-20 03:18:00,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0003026,2025-05-30 18:54:00,EU,GBP,SOHO,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0003027,2025-07-06 07:30:00,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003028,2024-05-16 05:09:00,,USD,Consumer,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0003029,2024-06-14 02:01:00,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0003030,2025-07-10 13:05:00,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0003031,2024-02-14 18:34:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003032,2024-12-03 15:10:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003033,2024-11-12 17:54:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0003034,2024-04-03 10:47:00,EU,GBP,Consumer,Retail Media,45-54,United Kingdom,55.3781,-3.436
CUST0003035,2025-02-07 13:19:00,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0003036,2024-11-18 23:55:00,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0003037,2024-06-08 23:32:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003038,2025-05-22 18:10:00,,USD,Consumer,Paid Search,55+,Canada,56.1304,-106.3468
CUST0003039,2025-06-12 16:11:00,APAC,USD,SOHO,Paid Search,55+,Philippines,12.8797,121.774
CUST0003040,2025-08-06 17:57:00,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0003041,2025-04-14 11:27:00,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0003042,2025-08-04 17:10:00,APAC,USD,Consumer,Retail Media,45-54,Philippines,12.8797,121.774
CUST0003043,2025-05-15 22:38:00,EU,EUR,SOHO,Paid Search,35-44,Germany,51.1657,10.4515
CUST0003044,2025-08-30 14:28:00,APAC,USD,SOHO,Paid Search,35-44,Philippines,12.8797,121.774
CUST0003045,2025-05-17 13:21:00,LATAM,USD,Consumer,Paid Search,45-54,Brazil,-14.235,-51.9253
CUST0003046,2024-03-25 12:48:00,APAC,AUD,SMB,Email,18-24,Australia,-25.2744,133.7751
CUST0003047,2024-08-19 09:21:00,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0003048,2024-04-26 23:57:00,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0003049,2025-05-31 08:35:00,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0003050,2024-04-02 09:37:00,EU,EUR,SMB,Email,45-54,Germany,51.1657,10.4515
CUST0003051,2024-11-28 11:59:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003052,2024-10-21 17:31:00,EU,EUR,SOHO,Paid Search,35-44,Germany,51.1657,10.4515
CUST0003053,2025-04-29 01:29:00,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0003054,2024-04-20 11:44:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0003055,2024-08-16 07:34:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003056,2024-10-06 07:41:00,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0003057,2025-02-07 08:22:00,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0003058,2025-02-21 08:23:00,LATAM,USD,Consumer,Organic,55+,Brazil,-14.235,-51.9253
CUST0003059,2024-07-27 13:41:00,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0003060,2024-12-29 06:33:00,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0003061,2025-04-22 14:47:00,EU,EUR,Consumer,Organic,25-34,Netherlands,52.1326,5.2913
CUST0003062,2025-07-25 04:53:00,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0003063,2025-02-20 07:27:00,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0003064,2025-08-03 09:55:00,EU,GBP,Enterprise,Retail Media,18-24,United Kingdom,55.3781,-3.436
CUST0003065,2025-01-28 11:44:00,,USD,SMB,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003066,2024-10-30 21:28:00,APAC,USD,SOHO,Social,45-54,Philippines,12.8797,121.774
CUST0003067,2025-07-28 03:55:00,EU,EUR,Consumer,Retail Media,25-34,Germany,51.1657,10.4515
CUST0003068,2024-06-30 07:00:00,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0003069,2024-08-14 11:26:00,APAC,AUD,SMB,Organic,35-44,Australia,-25.2744,133.7751
CUST0003070,2024-11-29 21:41:00,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0003071,2025-01-01 02:44:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003072,2024-03-22 17:26:00,APAC,AUD,Consumer,Social,55+,Australia,-25.2744,133.7751
CUST0003073,2024-08-20 05:24:00,,USD,SMB,Affiliate,55+,United States,39.8283,-98.5795
CUST0003074,2024-05-14 04:01:00,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0003075,2024-12-05 09:33:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003076,2024-01-04 08:49:00,APAC,AUD,SOHO,Email,35-44,Australia,-25.2744,133.7751
CUST0003077,2024-02-26 04:52:00,APAC,AUD,Consumer,Affiliate,55+,Australia,-25.2744,133.7751
CUST0003078,2025-08-26 16:47:00,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0003079,2024-03-14 16:48:00,EU,GBP,Enterprise,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003080,2025-06-04 17:40:00,APAC,AUD,SMB,Organic,25-34,Australia,-25.2744,133.7751
CUST0003081,2025-08-21 20:38:00,,USD,SMB,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0003082,2024-04-02 13:24:00,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0003083,2024-01-03 02:22:00,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0003084,2024-08-10 11:14:00,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0003085,2024-08-11 07:03:00,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0003086,2024-03-05 00:46:00,APAC,USD,SOHO,Affiliate,25-34,Philippines,12.8797,121.774
CUST0003087,2024-02-17 21:31:00,EU,EUR,SMB,Email,18-24,France,46.2276,2.2137
CUST0003088,2025-07-12 15:51:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0003089,2024-05-07 16:21:00,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0003090,2024-04-06 10:45:00,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0003091,2024-03-20 18:55:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003092,2025-07-09 15:06:00,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0003093,2025-08-09 03:40:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003094,2024-08-06 19:20:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003095,2024-11-13 00:37:00,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0003096,2025-03-21 11:07:00,LATAM,USD,Consumer,Organic,18-24,Brazil,-14.235,-51.9253
CUST0003097,2024-06-30 16:26:00,EU,EUR,SMB,Organic,45-54,France,46.2276,2.2137
CUST0003098,2024-12-01 14:46:00,,USD,Enterprise,Organic,18-24,United States,39.8283,-98.5795
CUST0003099,2025-08-03 11:32:00,EU,EUR,Consumer,Email,18-24,Spain,40.4637,-3.7492
CUST0003100,2025-03-15 02:07:00,,USD,Consumer,Retail Media,45-54,Canada,56.1304,-106.3468
CUST0003101,2024-10-05 22:38:00,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003102,2025-04-10 21:32:00,EU,EUR,SMB,Social,35-44,Netherlands,52.1326,5.2913
CUST0003103,2025-04-24 10:10:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003104,2024-05-31 14:45:00,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003105,2024-05-22 04:38:00,APAC,AUD,SMB,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0003106,2025-06-25 16:17:00,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0003107,2024-11-13 11:08:00,,USD,SMB,Email,18-24,Canada,56.1304,-106.3468
CUST0003108,2025-03-25 14:02:00,APAC,AUD,SMB,Organic,25-34,Australia,-25.2744,133.7751
CUST0003109,2025-06-09 12:32:00,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0003110,2025-03-01 20:32:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003111,2025-01-17 00:44:00,EU,EUR,Consumer,Organic,55+,Germany,51.1657,10.4515
CUST0003112,2024-06-26 13:37:00,EU,EUR,SMB,Paid Search,18-24,Germany,51.1657,10.4515
CUST0003113,2025-02-19 06:49:00,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0003114,2025-01-05 03:11:00,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0003115,2025-05-20 14:01:00,,USD,Consumer,Affiliate,45-54,Canada,56.1304,-106.3468
CUST0003116,2024-05-01 23:27:00,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003117,2025-01-19 20:28:00,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0003118,2024-04-01 23:49:00,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0003119,2024-03-07 05:03:00,APAC,AUD,Consumer,Email,45-54,Australia,-25.2744,133.7751
CUST0003120,2024-06-07 00:59:00,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0003121,2025-04-05 08:55:00,LATAM,USD,Consumer,Retail Media,35-44,Brazil,-14.235,-51.9253
CUST0003122,2025-04-07 03:27:00,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0003123,2025-03-22 07:11:00,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0003124,2025-01-21 20:03:00,EU,EUR,Consumer,Social,45-54,France,46.2276,2.2137
CUST0003125,2024-12-03 14:22:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003126,2024-04-05 03:40:00,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0003127,2025-03-03 21:31:00,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0003128,2025-08-27 06:40:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0003129,2024-10-13 17:51:00,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0003130,2024-09-08 15:03:00,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0003131,2024-05-23 20:41:00,APAC,AUD,SOHO,Email,35-44,Australia,-25.2744,133.7751
